hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,1,87,2015,October,40,3,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,96.0,0,Transient,36.05,0,0,Canceled,2015-08-12
Resort Hotel,0,18,2016,June,27,30,1,3,2,0.0,0,HB,ESP,Direct,Direct,0,0,0,F,F,1,No Deposit,250.0,0,Transient,194.1,1,1,Check-Out,2016-07-04
Resort Hotel,0,4,2015,November,48,27,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,0,Transient,30.0,0,0,Check-Out,2015-11-28
City Hotel,1,14,2016,July,28,3,2,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,0,Transient,187.0,0,0,Canceled,2016-06-19
City Hotel,0,57,2016,June,24,10,1,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,0,Transient-Party,75.33,0,1,Check-Out,2016-06-13
Resort Hotel,1,244,2015,September,36,3,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,14.0,0,Transient,36.0,0,0,Canceled,2015-04-29
City Hotel,1,296,2015,September,37,7,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,0,Contract,62.0,0,0,Canceled,2015-01-01
City Hotel,0,52,2017,July,30,24,1,2,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,159.33,0,2,Check-Out,2017-07-27
City Hotel,0,18,2016,November,47,13,2,4,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,96.9,0,1,Check-Out,2016-11-19
Resort Hotel,0,137,2016,July,31,25,1,2,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171.0,0,Transient,173.25,0,0,Check-Out,2016-07-28
City Hotel,1,28,2017,February,8,20,1,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,69.7,0,3,Canceled,2017-01-24
Resort Hotel,0,65,2016,March,12,13,4,6,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,0,Transient,22.5,0,0,Check-Out,2016-03-23
Resort Hotel,0,37,2017,February,6,10,0,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,0,Transient,110.0,0,2,Check-Out,2017-02-12
City Hotel,1,65,2016,July,30,17,2,3,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,0,Transient-Party,131.75,0,2,Canceled,2016-05-31
City Hotel,0,296,2017,August,32,12,2,1,2,0.0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,0,Transient-Party,112.67,0,1,Check-Out,2017-08-15
City Hotel,1,42,2017,March,12,19,2,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,0,Transient,125.8,0,0,Canceled,2017-02-05
City Hotel,1,40,2016,August,35,21,2,1,1,0.0,0,BB,MAR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,125.1,0,0,No-Show,2016-08-21
Resort Hotel,1,12,2015,August,34,16,1,0,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,110.0,0,Transient,184.45,0,0,Canceled,2015-08-10
City Hotel,0,0,2016,October,41,8,0,1,2,0.0,0,SC,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,180.0,0,0,Check-Out,2016-10-09
City Hotel,0,86,2016,July,31,26,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,0,Transient,97.54,0,1,Check-Out,2016-07-29
City Hotel,1,28,2016,November,47,13,2,4,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,96.9,0,3,Canceled,2016-10-28
Resort Hotel,0,32,2016,December,50,6,0,3,2,0.0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,8.0,0,Transient,40.0,1,0,Check-Out,2016-12-09
City Hotel,0,49,2017,March,10,10,1,2,2,0.0,0,BB,CZE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,0,Transient,77.76,0,1,Check-Out,2017-03-13
City Hotel,0,2,2017,February,8,24,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,K,2,No Deposit,14.0,0,Transient,97.0,1,1,Check-Out,2017-02-25
Resort Hotel,0,76,2017,August,33,16,2,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,227.0,0,2,Check-Out,2017-08-22
City Hotel,0,3,2017,August,35,27,1,0,1,0.0,0,SC,MEX,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0,Transient,119.0,0,1,Check-Out,2017-08-28
City Hotel,1,20,2017,May,19,10,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,2,No Deposit,14.0,0,Transient-Party,110.0,0,0,Canceled,2017-04-21
Resort Hotel,0,51,2016,March,13,24,1,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,0,Transient,75.0,1,1,Check-Out,2016-03-28
City Hotel,0,0,2017,May,21,23,0,2,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,227.0,0,2,Check-Out,2017-05-25
City Hotel,0,5,2016,May,19,1,1,0,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,0,Transient,155.0,0,1,Check-Out,2016-05-02
Resort Hotel,0,296,2017,June,23,5,1,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0,Transient,74.25,0,1,Check-Out,2017-06-10
City Hotel,0,6,2015,August,36,30,2,2,1,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Contract,95.5,0,2,Check-Out,2015-09-03
City Hotel,0,21,2016,August,34,15,1,5,2,2.0,0,HB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,0,Transient,227.0,1,1,Check-Out,2016-08-21
City Hotel,0,186,2016,July,30,18,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,105.3,1,1,Check-Out,2016-07-21
Resort Hotel,1,20,2016,December,53,30,1,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,8.0,0,0,Canceled,2016-12-12
City Hotel,1,264,2017,April,15,14,1,2,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,142.2,0,0,Canceled,2016-10-23
City Hotel,0,36,2016,October,44,28,1,2,2,1.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0,Transient,100.0,0,1,Check-Out,2016-10-31
City Hotel,1,83,2017,April,15,10,1,3,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,164.25,0,0,Canceled,2017-01-28
City Hotel,0,8,2017,February,6,10,2,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0,Transient,54.71,0,1,Check-Out,2017-02-14
Resort Hotel,0,27,2016,November,46,10,0,3,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,0,Transient,54.0,0,0,Check-Out,2016-11-13
Resort Hotel,0,40,2016,March,13,23,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0,Transient,70.75,0,0,Check-Out,2016-03-27
City Hotel,0,2,2016,October,41,4,0,2,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0,Transient,134.75,0,1,Check-Out,2016-10-06
City Hotel,0,15,2017,March,11,14,0,1,1,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0,Transient,90.4,0,0,Check-Out,2017-03-15
Resort Hotel,1,81,2016,March,11,9,0,3,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,115.0,0,Transient-Party,59.0,0,0,Canceled,2016-02-25
City Hotel,0,14,2015,December,49,2,0,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,14.0,0,Transient,79.0,0,0,Check-Out,2015-12-03
City Hotel,0,17,2016,June,25,18,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,141.0,0,2,Check-Out,2016-06-22
City Hotel,0,53,2017,June,26,26,1,2,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0,Transient,124.5,0,0,Check-Out,2017-06-29
Resort Hotel,1,296,2017,June,25,22,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0,Transient,88.2,0,1,Canceled,2016-12-21
City Hotel,0,40,2015,November,45,1,2,3,2,0.0,1,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0,Transient,60.0,0,1,Check-Out,2015-11-06
Resort Hotel,1,237,2017,July,30,29,2,6,2,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0,Transient,227.0,0,0,Canceled,2016-12-04
Resort Hotel,0,296,2017,July,29,16,4,6,2,1.0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,0,Transient,171.94,0,2,Check-Out,2017-07-26
Resort Hotel,1,172,2017,June,24,14,2,5,2,0.0,0,BB,GBR,Direct,TA/TO,0,1,1,E,E,0,No Deposit,14.0,0,Transient,113.4,0,1,Canceled,2017-06-12
Resort Hotel,0,19,2016,February,7,13,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,0,Transient,106.5,0,1,Check-Out,2016-02-14
City Hotel,1,29,2017,June,26,26,1,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,0,Transient,226.84,0,1,Canceled,2017-05-28
Resort Hotel,0,2,2017,February,9,26,1,0,2,0.0,0,HB,ESP,Direct,Direct,0,0,0,A,A,3,No Deposit,250.0,0,Transient,99.0,1,0,Check-Out,2017-02-27
City Hotel,0,0,2016,January,3,14,0,1,2,0.0,0,BB,AUT,Online TA,TA/TO,1,11,4,A,A,0,No Deposit,9.0,0,Transient,81.9,0,0,Check-Out,2016-01-15
City Hotel,1,112,2017,April,17,29,1,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,99.0,0,0,Canceled,2017-01-07
Resort Hotel,0,28,2016,October,44,26,0,3,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0,Transient,46.0,0,0,Check-Out,2016-10-29
City Hotel,0,139,2017,February,8,25,2,2,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,74.8,0,2,Check-Out,2017-03-01
City Hotel,0,6,2017,February,8,20,1,4,1,1.0,0,SC,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,85.0,0,Transient,66.64,0,1,Check-Out,2017-02-25
Resort Hotel,1,255,2017,June,24,16,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,107.1,0,1,Canceled,2017-01-15
City Hotel,1,104,2016,April,15,8,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,0,Transient,90.95,0,0,Canceled,2016-03-13
City Hotel,0,0,2016,June,26,20,1,1,1,0.0,0,BB,ITA,Direct,Direct,0,0,0,A,D,1,No Deposit,14.0,0,Transient,123.25,0,0,Check-Out,2016-06-22
Resort Hotel,0,223,2016,December,52,18,2,4,2,2.0,0,BB,GBR,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,0,Transient,78.3,0,1,Check-Out,2016-12-24
City Hotel,0,0,2016,February,8,15,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,6,A,A,0,No Deposit,14.0,0,Transient,79.0,0,0,Check-Out,2016-02-16
Resort Hotel,0,127,2017,May,22,29,3,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,314.0,0,Transient,97.2,0,0,Check-Out,2017-06-08
City Hotel,0,16,2016,December,53,29,0,3,2,0.0,0,BB,BRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,0,Transient,140.0,0,0,Check-Out,2017-01-01
City Hotel,1,1,2016,November,47,13,2,0,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,95.0,0,0,No-Show,2016-11-13
City Hotel,0,48,2017,February,8,22,0,2,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,14.0,0,Transient-Party,65.0,0,1,Check-Out,2017-02-24
Resort Hotel,1,132,2016,October,43,18,0,4,3,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0,Transient,103.0,0,0,Canceled,2016-06-09
City Hotel,1,115,2017,August,32,7,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,155.0,0,1,Canceled,2017-04-22
Resort Hotel,0,115,2016,November,48,21,2,5,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,69.0,0,Transient,19.35,0,0,Check-Out,2016-11-28
City Hotel,0,35,2016,January,2,8,2,2,2,0.0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0,Transient,58.0,0,1,Check-Out,2016-01-12
Resort Hotel,0,24,2015,July,31,31,1,2,3,0.0,0,BB,LUX,Direct,Direct,0,0,0,F,F,0,No Deposit,14.0,0,Transient,209.0,0,2,Check-Out,2015-08-03
City Hotel,0,2,2016,December,51,14,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,22,A,A,3,No Deposit,14.0,0,Transient,65.0,0,1,Check-Out,2016-12-16
City Hotel,0,0,2016,October,42,15,0,0,1,0.0,0,BB,GBR,Direct,Direct,1,0,0,G,C,0,No Deposit,14.0,0,Transient,0.0,0,0,Check-Out,2016-10-15
City Hotel,0,3,2016,February,9,23,0,2,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,0,Transient,84.0,0,0,Check-Out,2016-02-25
City Hotel,0,118,2016,June,24,6,1,3,1,0.0,0,BB,TUR,Offline TA/TO,Corporate,0,0,0,A,A,1,No Deposit,191.0,0,Transient-Party,110.0,0,0,Check-Out,2016-06-10
Resort Hotel,0,287,2015,October,42,15,1,3,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,14.0,0,Transient-Party,43.0,1,0,Check-Out,2015-10-19
City Hotel,0,16,2016,October,41,2,2,1,1,0.0,0,BB,NLD,Corporate,Corporate,0,0,0,A,A,0,No Deposit,14.0,0,Transient,95.0,0,0,Check-Out,2016-10-05
City Hotel,1,164,2015,September,37,8,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,93.5,0,2,Canceled,2015-03-29
City Hotel,0,6,2017,March,11,15,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,14.0,0,Transient,65.0,0,1,Check-Out,2017-03-16
City Hotel,0,274,2017,June,25,23,2,4,2,2.0,0,BB,SWE,Direct,Direct,0,0,0,E,E,1,No Deposit,14.0,0,Transient,180.0,0,1,Check-Out,2017-06-29
City Hotel,0,13,2016,August,34,19,0,2,2,0.0,0,SC,MAR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,128.5,0,3,Check-Out,2016-08-21
City Hotel,0,15,2017,July,29,20,0,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,126.0,0,2,Check-Out,2017-07-23
City Hotel,1,75,2017,August,35,31,0,3,3,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,193.33,0,0,Canceled,2017-06-29
City Hotel,0,2,2016,May,19,4,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,D,0,No Deposit,14.0,0,Transient-Party,67.0,1,1,Check-Out,2016-05-05
City Hotel,0,120,2016,September,38,11,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0,Transient,94.81,0,1,Check-Out,2016-09-18
City Hotel,1,42,2016,October,42,10,1,0,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,126.0,0,1,Canceled,2016-10-09
City Hotel,0,5,2016,March,12,19,2,1,1,0.0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,0,Transient-Party,79.17,0,0,Check-Out,2016-03-22
City Hotel,1,76,2016,October,43,22,0,1,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,151.2,0,1,Canceled,2016-10-10
City Hotel,1,18,2016,December,50,9,3,7,2,0.0,0,SC,AGO,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,75.99,0,0,No-Show,2016-12-09
Resort Hotel,1,57,2016,March,13,24,0,3,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242.0,0,Transient,95.0,0,1,Canceled,2016-01-28
City Hotel,1,230,2016,September,38,12,1,3,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,B,B,0,No Deposit,14.0,0,Transient,109.65,0,1,Canceled,2016-04-21
City Hotel,0,47,2016,April,16,16,2,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,0,Transient,85.5,0,0,Check-Out,2016-04-21
Resort Hotel,1,153,2016,March,12,13,2,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,40.5,0,1,Canceled,2016-02-25
City Hotel,1,85,2016,March,13,24,2,3,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,0,Transient-Party,157.25,0,1,Canceled,2016-02-04
City Hotel,0,32,2015,November,47,20,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,3,No Deposit,119.0,0,Transient-Party,85.0,0,0,Check-Out,2015-11-22
City Hotel,1,16,2017,March,13,27,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Transient,128.0,0,0,Canceled,2017-03-14
Resort Hotel,0,180,2015,September,36,1,4,10,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,242.0,0,Transient,131.4,0,1,Check-Out,2015-09-15
City Hotel,0,206,2017,July,30,27,0,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient-Party,130.5,0,2,Check-Out,2017-07-29
City Hotel,0,7,2016,March,13,24,0,3,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,9.0,0,Transient,174.67,0,2,Check-Out,2016-03-27
Resort Hotel,0,0,2016,December,52,21,0,1,2,0.0,0,BB,ITA,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,0,Transient,59.0,0,1,Check-Out,2016-12-22
City Hotel,1,195,2017,June,25,22,1,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10.0,0,Transient,99.0,0,0,Canceled,2017-01-12
Resort Hotel,0,211,2016,May,20,14,1,1,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,E,1,No Deposit,298.0,0,Transient-Party,42.5,0,1,Check-Out,2016-05-16
Resort Hotel,0,163,2016,June,25,16,2,4,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0,Transient,93.75,0,0,Check-Out,2016-06-22
City Hotel,0,115,2016,August,35,23,0,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,9.0,0,Transient,131.4,0,2,Check-Out,2016-08-28
Resort Hotel,0,111,2016,April,18,28,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,0,Transient,52.2,0,1,Check-Out,2016-04-30
Resort Hotel,0,12,2017,March,12,25,1,1,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,1,No Deposit,14.0,0,Transient,0.0,0,0,Check-Out,2017-03-27
City Hotel,1,41,2017,January,4,28,1,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,79.5,0,1,Canceled,2016-12-30
City Hotel,0,119,2016,June,24,7,0,2,1,0.0,0,BB,TUR,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191.0,0,Transient-Party,110.0,0,0,Check-Out,2016-06-09
City Hotel,0,3,2017,June,23,5,1,5,1,0.0,0,BB,AUT,Aviation,Corporate,0,0,0,A,A,0,No Deposit,14.0,0,Transient,95.0,0,0,Check-Out,2017-06-11
City Hotel,0,144,2017,August,31,3,1,3,2,1.0,0,HB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0,Transient,167.76,0,1,Check-Out,2017-08-07
City Hotel,0,46,2016,January,1,1,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10.0,0,Transient,71.0,0,0,Check-Out,2016-01-03
Resort Hotel,0,96,2017,March,12,19,2,5,2,0.0,0,BB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,177.0,0,Transient-Party,34.0,0,0,Check-Out,2017-03-26
Resort Hotel,0,240,2016,July,28,7,2,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,108.0,0,1,Check-Out,2016-07-12
Resort Hotel,1,255,2017,April,17,29,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,81.0,0,1,Canceled,2017-04-17
City Hotel,0,74,2016,May,21,17,0,3,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,126.9,0,0,Check-Out,2016-05-20
City Hotel,1,86,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,14.0,0,Transient-Party,100.0,0,0,Canceled,2015-09-08
City Hotel,0,148,2016,April,18,28,0,1,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0,Transient,105.3,1,0,Check-Out,2016-04-29
Resort Hotel,0,132,2017,August,32,11,2,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0,Contract,135.0,0,0,Check-Out,2017-08-15
Resort Hotel,0,0,2016,January,4,21,0,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,0,Transient,61.0,0,0,Check-Out,2016-01-22
City Hotel,0,79,2016,March,14,28,1,3,2,1.0,0,BB,SVK,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,16.0,0,Transient,103.28,0,1,Check-Out,2016-04-01
Resort Hotel,0,0,2016,June,24,7,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,106.85,0,0,Check-Out,2016-06-11
City Hotel,0,115,2016,February,10,29,1,5,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0,Contract,102.33,0,1,Check-Out,2016-03-06
Resort Hotel,0,37,2017,April,15,13,0,3,2,2.0,1,BB,ESP,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,240.0,0,Transient,152.0,1,2,Check-Out,2017-04-16
Resort Hotel,0,131,2016,June,26,25,4,6,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0,Transient,138.2,1,1,Check-Out,2016-07-05
Resort Hotel,0,216,2017,May,20,15,3,7,2,0.0,0,HB,DOM,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,132.3,0,2,Check-Out,2017-05-25
City Hotel,0,73,2016,July,28,6,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0,Transient,90.78,0,1,Check-Out,2016-07-09
Resort Hotel,1,105,2015,September,36,4,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0,Transient,153.0,0,0,Canceled,2015-06-04
Resort Hotel,0,28,2016,February,7,11,2,5,1,1.0,0,HB,FRA,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,241.0,0,Transient,64.14,0,2,Check-Out,2016-02-18
Resort Hotel,1,158,2015,September,39,20,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,66.6,0,1,Canceled,2015-04-18
Resort Hotel,1,37,2015,September,39,26,1,1,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0,Transient,119.0,0,4,Canceled,2015-08-20
Resort Hotel,0,163,2015,October,40,3,2,5,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,1,No Deposit,14.0,0,Transient,51.3,0,1,Check-Out,2015-10-10
City Hotel,0,6,2017,June,24,13,0,2,2,0.0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,85.0,0,Transient,99.0,0,0,Check-Out,2017-06-15
City Hotel,0,88,2016,August,34,16,0,4,0,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,K,5,No Deposit,9.0,0,Transient,32.85,0,2,Check-Out,2016-08-20
Resort Hotel,0,4,2016,June,25,17,0,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,0,Transient,193.0,1,2,Check-Out,2016-06-19
City Hotel,0,99,2017,June,23,9,0,1,1,0.0,0,HB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0,Transient,146.16,0,0,Check-Out,2017-06-10
Resort Hotel,1,42,2016,August,33,10,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,199.0,0,1,Canceled,2016-07-21
